198293,0.57849064907622
397177,0.44824999942566
498845,1.2290939269026
794927,0.71613558922961
822095,0.33974736014117
843355,1.699240295887
920984,1.1616683419123
1030083,0.24371478714567
1059822,1.4949876470978
1060306,0.64010631598309
1089862,1.4613806272949
1191120,0.085998426377282
1229871,0.1889849814526
1230575,0.29837250571227
1305056,2.5335141451615
1433276,6.7695845068123
1590879,0.28786857695761
1787254,1.2459673415037
1951345,0.12455111280768
2025957,0.80636871512447
2188085,0.46258997719751
2382734,1.6035542267571
2402828,0.076777688839453
2542951,0.66789533331453
2563504,1.1774858062393
2616922,0.57271552551553
2666790,0.16795335537577
2885618,0.45235802688865
2988848,1.6896839029892
3111704,1.0473398098868
3128902,0.93068186282273
3168802,0.16809101237818
3422575,0.81664337406714
3940328,0.29387750203042
3955938,1.2783299182182
4083265,0.86357872314733
4088685,0.25401956840845
4205491,1.8217327071856
4268103,0.82326362671521
4292631,1.0147227432292
4334533,0.55153130892201
4515800,0.16056757617611
4520595,0.0057572634533172
4613917,0.12102619351591
4826120,6.5975140663105
4879924,0.97769771942342
4909256,0.24958623061629
5020458,0.7170853122466
5080512,0.70769570655677
5502754,1.2611919877703
5692117,1.8262149689086
5925535,0.1971140200117
5955878,1.4600870135119
5978391,0.54572345133743
6119617,1.6375040945295
6585078,0.067916073121895
6743887,1.0612888739539
6771749,1.2216225450506
6803646,1.276357166145
6804949,1.5368952133639
6810788,1.3070885668152
6914859,0.011519918730115
7396036,2.0845357591738
7511020,0.77034031042013
7682214,1.4427605027088
7800411,0.58823075864052
8046482,0.87653338726742
8134803,0.13899136140184
8233526,0.51045073346674
8365347,0.52542270601713
8508794,1.5740142684117
8607228,0.905188480029
8657413,0.87258337333082
8740057,1.0037871236166
9146573,0.31019561373795
9303645,0.32706865569583
9398153,0.6746724760283
9490490,0.11328207638962
9497962,1.1834583262311
9500181,0.35827297362023
9530870,1.1123665194307
9645631,0.36244443425492
9653254,0.41683315556607
9662708,0.85200130029996
9909207,2.0261586728223
10018705,1.5261025701847
10020921,0.31389612074439
10219615,0.40144452303464
10266513,0.73676870160462
10295571,1.9944831975384
10340439,1.3218467042384
10595583,1.9349083594976
10618985,1.2029304575422
10985430,1.0890822460608
11084937,0.92264461176118
11192179,0.43937172715195
11333636,3.0682235919807
11763259,0.93707897094137
11775021,1.7955487290798
11900023,2.0246682239766
11992168,0.37583285648608
12060399,0.86491844169874
12536385,1.4458275939496
12695505,0.95415927085126
12930349,0.59682625633088
13051218,0.47784404403418
13116624,0.39654120221065
13159519,1.7332376180623
13264650,0.077321725310148
13589987,0.18840131251534
13657389,0.5510354901158
13843662,0.32699419257882
13942351,0.24972769808593
13947282,2.7614806650623
13970105,0.55269832423698
13975562,1.0845061699346
14056999,1.4150079218307
14367334,2.1471131858878
14427346,0.40288835984495
14484283,1.0259201103188
14505269,0.9864301617817
14537689,1.0859990967978
14744901,1.3588554618762
14814284,0.50846991047523
14854307,0.55677767132219
14938170,1.2717416259891
14943984,0.98753027465197
15200444,0.30264446485286
15250164,0.15739382882465
15295292,5.4100728047624
15394434,0.53191532036946
15430161,0.11539201617424
15559489,0.69828039247624
15711401,0.66616888258075
15741360,0.18886826842421
15906001,1.3370825432733
15933305,0.10409373452004
16073088,5.7908814236545
16089971,1.4988643128161
16179605,0.20801365846216
16369737,1.5721530525277
16459491,0.050571602436321
16492643,0.71301869295031
16497097,0.18787555620246
16584535,1.4232382487297
16648657,0.80079205357097
16648774,1.488678551874
16677973,1.3384375077496
16726830,0.92234957511204
16824822,1.0721108972504
16836215,0.57770485828012
